ds,yhat,yhat_lower,yhat_upper
2018-08-06,14.878638654930766,9.083397541369258,20.31576855540526
2018-08-07,14.854105072540893,9.16398180318229,20.664611100240325
2018-08-08,14.891762155667974,9.050529730332919,20.91650376646685
2018-08-09,14.777460578197797,8.440194981898784,20.94967366319756
2018-08-10,14.695851911006049,8.543886243575155,20.378225102092163
2018-08-13,14.73176439450464,8.519704279950373,20.690324716868872
2018-08-14,14.725647057681838,8.424598733057605,20.858033607558326
2018-08-15,14.785585733873551,8.797912063177595,20.65516231251822
2018-08-16,14.696833677822909,8.702184624963575,20.691176607172597
2018-08-17,14.643354542313613,8.475977461638745,20.792077989961015
2018-08-20,14.771283837524956,8.917691226132927,20.828854818424634
2018-08-21,14.795585320750869,8.526162545413904,20.86497594804409
2018-08-22,14.884406353136429,8.34244305432127,20.869428317788202
2018-08-23,14.82219495774048,8.68714177170655,20.539284816985088
2018-08-24,14.792167472412183,8.696330966953225,20.585955361564828
2018-08-27,14.965725815309252,9.320453991806392,21.06219862177288
2018-08-28,14.995474225001605,9.48436571816988,21.11901002586627
2018-08-29,15.084416503884903,9.300910020358266,21.035293892486077
2018-08-30,15.01694103716216,8.545261408403118,21.32108418143169
2018-08-31,14.976347136282161,8.60905564927752,20.646462539159455
2018-09-04,15.09080928260411,8.926791061460834,21.144657498102468
2018-09-05,15.148574563562724,9.168341830536484,21.010286806076447
2018-09-06,15.047755397799982,9.07480900147532,20.739437672129007
2018-09-07,14.972483959505336,8.865910787201788,20.862740347181656
2018-09-10,14.982132483253595,9.087223946065933,21.25236973313757
2018-09-11,14.952339881510701,8.443056125338805,21.24271640103344
2018-09-12,14.981713270250172,9.208816105635735,21.18075522828517
2018-09-13,14.85612390361891,8.751989186344739,20.876522587997282
2018-09-14,14.76031848912647,9.12593603230339,20.650368547333986
2018-09-17,14.738212829187859,8.699790612039468,20.67238907606975
2018-09-18,14.708618080060617,8.651387947746192,20.652983064925362
2018-09-19,14.743656368213134,8.952523652355232,20.5158014768707
2018-09-20,14.629038855443834,8.812452004054782,20.66439774778243
2018-09-21,14.549221449024936,8.316090130674901,20.525997865330755
2018-09-24,14.60052494837325,8.55961847464431,20.522926050522102
2018-09-25,14.601849989269143,8.349437242838238,20.284026668990798
2018-09-26,14.66983819682956,8.73726463752984,20.95526883147954
2018-09-27,14.589418113719711,8.356025542610611,20.438176364097085
2018-09-28,14.544248972059204,8.664970161747283,20.61592483670215
2018-10-01,14.694471956908487,8.774869420558318,20.95959294778875
2018-10-02,14.724737615453805,8.190933156028166,20.644786943096317
2018-10-03,14.818643708445792,8.634547189939713,21.200867295655335
2018-10-04,14.760649431924678,8.730264351448172,20.118784034252702
2018-10-05,14.73404991081602,8.247703943904462,20.360857610218922
2018-10-08,14.914902395923757,9.009596666857478,20.967771169276926
2018-10-09,14.94694506491242,8.809841461460143,20.66092789434802
2018-10-10,15.038650680354891,8.72033929101926,20.99346864788787
2018-10-11,14.974771100255282,8.851947185408484,21.098888768615307
2018-10-12,14.938977740820988,9.01630642834639,20.328328937271205
2018-10-15,15.077099414802408,8.988659467072097,21.009725557362493
2018-10-16,15.091610655068965,8.94941124177232,20.970737892599324
2018-10-17,15.165056764419113,8.677048537981715,21.215072253665195
2018-10-18,15.082722658829251,9.207436621384863,21.2046581852812
2018-10-19,15.028778378211795,8.721739433587272,20.97609607045429
2018-10-22,15.118442083677683,9.066088572114774,20.914951600215314
2018-10-23,15.119841341396228,9.275762080009113,20.839915594452258
2018-10-24,15.182016438819545,8.654352871284907,20.453588733891205
2018-10-25,15.090316889117318,9.33548713628451,21.065327262181672
2018-10-26,15.028892936469974,9.178557257109679,21.486381590824845
2018-10-29,15.106084938465449,9.44449430615432,20.91532228304894
2018-10-30,15.105880864279982,9.264776620831748,20.765976895089732
2018-10-31,15.167227829270452,9.57129293020499,21.251655727772913
2018-11-01,15.075133818693295,9.234536421678515,21.04208741769761
2018-11-02,15.013402485547992,8.842615707588953,21.265589101620687
2018-11-05,15.086987317207665,8.772023876209712,20.70214833515918
2018-11-06,15.083807490706754,9.067296548657119,21.372051124427305
2018-11-07,15.140994016980265,8.991821120199692,21.005769882253908
2018-11-08,15.043482573004253,8.790293207244247,20.994263152961327
2018-11-09,14.975085299509322,8.75197834319475,21.058677364906636
2018-11-12,15.022521444784793,8.791765287637107,21.202224030788027
2018-11-13,15.009425214883557,9.238135587394302,21.462735075808716
2018-11-14,15.056699908301777,8.799250882606069,21.074577778300657
2018-11-15,14.949730340047784,8.883964526174163,20.86640496863629
2018-11-16,14.872816321476098,8.896784618148573,20.68333669994449
2018-11-19,14.905453759475774,9.2505057779455,21.699952763563136
2018-11-20,14.89578958618844,8.805248183846524,21.11855515746526
2018-11-21,14.949847167693887,9.274650727193954,21.460201083544707
2018-11-23,14.790892339223687,8.609520717560686,21.12602432248906
2018-11-26,14.891782630337554,8.848838504969816,21.068722856902408
2018-11-27,14.909852747618961,8.885469271870317,20.639188838131577
2018-11-28,14.99531064755896,8.785301469980086,21.150322360657775
2018-11-29,14.93347909320441,8.751491927708317,21.196523016777547
2018-11-30,14.908403458221217,9.177300285136878,21.19600610213109
2018-12-03,15.131325809425537,9.482676961254988,21.281066605514567
2018-12-04,15.190832306285738,8.929456935749243,21.328199420096293
2018-12-06,15.293556927262374,9.234731374225664,21.23074938622396
2018-12-07,15.304514693047585,9.19829090382832,21.272035910706595
2018-12-10,15.61279048365372,9.399709016325744,21.690074538741534
2018-12-11,15.69127420111274,9.775733280947895,21.730427356407265
2018-12-12,15.830785907725053,9.853230936754285,21.929620502557178
2018-12-13,15.815653255389828,10.026586760396658,22.111147736430215
2018-12-14,15.82911402378855,10.05756619268246,22.264072682342988
2018-12-17,16.11400142819978,10.534135719907768,22.244885120930622
2018-12-18,16.176002242850043,10.351576265212667,22.04501862315749
2018-12-19,16.29586485511372,9.938990275699457,22.471112768830338
2018-12-20,16.258812665511712,9.789424879837522,22.420809008307184
2018-12-21,16.249075161202043,10.327725427399962,22.59014822742192
2018-12-24,16.46747092863146,10.344920461712311,22.202869244584843
2018-12-26,16.618494422867858,10.848381030677231,22.47954658493807
2018-12-27,16.57309932789178,10.539586991094234,22.62261969803921
2018-12-28,16.560854540334798,10.55960651014921,22.45728150988251
2018-12-31,16.81236285805031,10.325726131386197,22.711133534325047
2019-01-02,17.021459013566016,10.69288495235374,22.976518019131845
2019-01-03,17.015368824932768,10.950275601264766,22.823802730003653
2019-01-04,17.04849408063402,11.298218601249415,23.434262563482104
2019-01-07,17.462737616536153,11.374282860189844,23.480082355882907
2019-01-08,17.59162642237436,11.614783166345273,24.031335325180592
2019-01-09,17.7893862901754,11.472511986222218,23.460634968458017
2019-01-10,17.840073553206445,12.245382494909258,23.941167131031
2019-01-11,17.926328997536316,12.125847527167855,24.22798627493922
2019-01-14,18.460512986252983,12.671159412077383,24.38646708267387
2019-01-15,18.61067043810619,12.996782580851141,24.569101153227844
2019-01-16,18.81786335296184,12.40344547071627,24.895413979909275
2019-01-17,18.864928134407243,12.646945173705234,25.017028860588802
2019-01-18,18.93351665899787,13.133091972976695,25.12233251507283
2019-01-22,19.39664590616866,13.708167987960861,25.61394259934354
2019-01-23,19.511060048618617,13.418363281457076,25.63623076604243
2019-01-24,19.451540724112082,13.11170374881021,25.392780431906264
2019-01-25,19.400884136147347,13.316112791867866,25.74998095943535
2019-01-28,19.373956994038316,13.662786756441113,25.683780440094736
2019-01-29,19.2929449479632,13.498033221996932,25.25636940740351
2019-01-30,19.2511605102627,13.035703135884168,25.312788700720237
2019-01-31,19.034662826812568,12.913979171455573,25.204441588494433
2019-02-01,18.828690819027795,12.808567625249713,24.62904224842128
2019-02-04,18.36992884437711,12.571740447708361,24.835401902263087
2019-02-05,18.163924175914932,12.343809157660784,23.797849933734334
2019-02-06,18.010009108947102,11.58867215746248,23.89361339435055
2019-02-07,17.695936659431293,11.188558697172471,23.573934961645758
2019-02-08,17.40836060839286,11.223107097439586,23.669172754674705
2019-02-11,16.80998805492834,11.00266039993152,23.10365158405715
2019-02-12,16.59392322704684,10.195230279623845,22.73781277149547
2019-02-13,16.448007485307013,10.153102640148136,22.152431808715786
2019-02-14,16.159364083085336,9.66055679282212,22.011644433301544
2019-02-15,15.913689046300581,9.699973135013737,21.79129344751059
2019-02-19,15.402512728853296,9.327445251196881,21.144832082047078
2019-02-20,15.3571067322704,9.19097984313531,21.052840621687245
2019-02-21,15.174630725953802,9.127520019568092,21.374101982945845
2019-02-22,15.03854264435176,8.95773260318898,21.22427677258315
2019-02-25,14.97811250615443,8.967959922781,20.79880437744141
2019-02-26,14.95652067538147,8.318429366191527,21.089304182268176
2019-02-27,15.006274876432654,8.93072564464054,20.84433360810309
2019-02-28,14.91082134416948,8.663985695024376,20.43509810784036
2019-03-01,14.852395430096296,8.7270431595514,20.849244128289126
2019-03-04,14.960859493592423,8.970543073341833,21.18569391324226
2019-03-05,14.973056357864127,8.742381225185289,21.242751118082644
2019-03-06,15.04551826857392,9.115058323570487,20.911617816678117
2019-03-07,14.962220690840603,9.114256437310981,21.296457886931517
2019-03-08,14.906183156642047,8.699853358484136,20.605861139621354
2019-03-11,14.97423477388785,8.883551831011825,20.92841147505488
2019-03-12,14.961582900681732,8.76283246758385,20.941215988409418
2019-03-13,15.012388693125134,8.879497537843468,20.647635382143807
2019-03-14,14.90580800860148,9.07687378839135,20.7366496932835
2019-03-15,14.826403356541281,8.761509870420056,20.802121470895955
2019-03-18,14.838102143481665,8.742647000376172,20.504794116347227
2019-03-19,14.815343229804434,8.853242803334988,20.768846654681248
2019-03-20,14.855605454173764,8.776386929971938,20.76685566710692
2019-03-21,14.745075448775236,8.313522001325234,20.48010757035548
2019-03-22,14.668730232702025,8.907654301083097,20.727112895604066
2019-03-25,14.732181716666949,8.877547551949817,20.978263157345324
2019-03-26,14.7398560546304,8.265104111240625,20.819842940447323
2019-03-27,14.816089254255575,8.77535256530615,20.70758614257448
2019-03-28,14.746148761628874,8.743387853552072,20.786121908072186
2019-03-29,14.71393876205548,8.701396596444582,20.726847042056274
2019-04-01,14.918739210215064,9.040316338101928,20.843267199917406
2019-04-02,14.972122794107687,8.941353949639941,21.272216336614704
2019-04-03,15.091161769902182,8.868441554911795,21.294340262607218
2019-04-04,15.059879166012145,9.163487336123858,21.038017426593605
2019-04-05,15.061034814271855,9.251493055564193,21.415628990846788
2019-04-08,15.324874356300937,9.39678040233496,21.102874106367803
2019-04-09,15.382035793597213,9.013422370010277,21.21055460642176
2019-04-10,15.496299103342881,9.943207778632685,21.345715475974842
2019-04-11,15.451650779423503,9.359627920783847,21.559933621477832
2019-04-12,15.43103433252878,9.414567061494509,21.314199520587266
2019-04-15,15.584107093057217,9.350551818579191,22.078207519830197
2019-04-16,15.591807351035435,9.826993659488922,21.87235304119585
2019-04-17,15.652046541509264,9.684766207268593,21.565671407880725
2019-04-18,15.550020249845751,9.559617003428059,21.82179051662466
2019-04-22,15.445737221542466,9.214513410646846,21.58200808313707
2019-04-23,15.399086505921835,9.278623077823774,21.61111747654754
2019-04-24,15.409404834086633,9.352573694701368,21.781047106085456
2019-04-25,15.262970354803015,9.120074649336855,21.013333086516127
2019-04-26,15.144961771325274,8.767906292377067,21.419244152184294
2019-04-29,15.052614764331505,9.478846080245303,20.98985835849489
2019-04-30,14.999907498047358,8.733301155306844,21.33572803503119
2019-05-01,15.012714873092769,9.047767930629792,21.096373878081586
2019-05-02,14.877156105583172,8.485230669313891,20.83876483833323
2019-05-03,14.778065605613811,9.183617025753284,20.451469639027373
2019-05-06,14.784788687054732,8.92918653533621,20.630178857390327
2019-05-07,14.77652845669026,8.604328494535649,20.37925902676437
2019-05-08,14.837881475806384,8.518177363039722,21.002269959068734
2019-05-09,14.753888626251701,8.815720532119805,20.879689944719352
2019-05-10,14.708269944497307,9.044409462499937,20.983918651822425
2019-05-13,14.875723636367603,8.166831720089213,21.012689297899552
2019-05-14,14.917624338301346,9.383336520562278,21.00991139512477
2019-05-15,15.025842851859242,8.890466632402328,21.629580288156834
2019-05-16,14.984612256619439,8.123763551018973,20.93616147194103
2019-05-17,14.976962643213321,8.658550445845595,20.523928913473572
2019-05-20,15.22462938404852,9.355232444148028,21.253352459184995
2019-05-21,15.281076893171456,9.605494605751975,21.833032478119588
2019-05-22,15.397608065968939,9.599823305962154,21.69157504895154
2019-05-23,15.358566741166682,9.085351177636035,21.317796047300043
2019-05-24,15.34721030982308,9.808884053757751,21.416876730328116
2019-05-28,15.58540973723943,9.54699367496455,21.533909913435224
2019-05-29,15.675271174193714,9.695865194531239,21.52408552443701
2019-05-30,15.60666715173106,9.453961985527252,21.467910059670626
2019-05-31,15.56347546722161,9.7574230261929,21.53626408240305
2019-06-03,15.665243465980069,9.695623839191414,21.811365760079877
2019-06-04,15.663440461559267,9.34907871422329,21.501925711287896
2019-06-05,15.71867040338314,9.13596203921443,21.481928324178227
2019-06-06,15.61629525248315,9.436104836012323,21.766192359903147
2019-06-07,15.540538067896753,9.493527552511683,21.653440911145793
2019-06-10,15.554417024213695,9.329211663715734,21.660328859208114
2019-06-11,15.527172050339454,9.717363067248966,21.73562279836707
2019-06-12,15.559061303941846,9.604370361135212,22.0161601242551
2019-06-13,15.435494206162652,9.773739398781757,21.232690780729435
2019-06-14,15.340714102092898,9.19328953857791,21.603733994028286
2019-06-17,15.310501528117827,8.723272892615007,21.170698983303776
2019-06-18,15.272844864735657,9.24211663637139,22.185781744174374
2019-06-19,15.296453129450054,9.250674468565524,21.744373296732277
2019-06-20,15.166743261674082,9.537064894050074,21.796135554275367
2019-06-21,15.067979838391551,8.927078280494946,21.43093604950836
2019-06-24,15.039193737406624,8.795157394157181,21.063710247043346
2019-06-25,15.006665907457851,9.144305799600088,21.172974254417518
2019-06-26,15.037840080886873,9.380136008743815,20.819744570109297
2019-06-27,14.91819532611456,8.807909431341734,21.140093523597685
2019-06-28,14.832045905450936,8.656067275960563,20.880851916169483
2019-07-01,14.856543813073884,8.566102424594106,20.586106520845007
2019-07-02,14.846805755661892,8.537802111320595,20.772035377396744
2019-07-03,14.903116659403656,8.864794302762785,20.349812172596497
2019-07-05,14.75387592174443,8.996316866176123,20.900051633740073
2019-07-08,14.874581551553392,8.52587764134902,21.187480535884287
2019-07-09,14.898415258956295,8.735232468751004,20.837815397579664
2019-07-10,14.988272943210315,8.879954583382592,21.300833811526946
2019-07-11,14.928937992794953,9.084653398143603,21.030408776026828
2019-07-12,14.903951745136872,9.181292248461524,21.346966726304995
2019-07-15,15.108422448475915,9.146766954883358,21.370772416295598
2019-07-16,15.154432271608515,9.021322606366464,21.026982890046188
2019-07-17,15.262805243947454,9.397498772535256,21.243195679827952
2019-07-18,15.217933617382783,9.031929690773712,21.148456792512302
2019-07-19,15.203040333756308,9.06052211896907,21.504096665774917
2019-07-22,15.40969985163701,9.625387378324987,21.80404791915102
2019-07-23,15.446948077357074,9.335189250886902,21.23429063078403
2019-07-24,15.542014069072449,9.360554362645441,21.414873459076674
2019-07-25,15.479571110296384,9.238477200005224,20.97455659357815
2019-07-26,15.44322664020403,9.592072457126688,20.974515538071827
2019-07-29,15.56749139468798,9.62396523368096,21.23259301383496
2019-07-30,15.573392829133379,9.726137183106674,21.305750445502902
2019-07-31,15.636379552289664,9.597317719657738,21.947546766317807
2019-08-01,15.541899708746485,9.26608731183866,21.19945086392085
2019-08-02,15.474342349415496,9.183305595423613,21.602957044427477
2019-08-05,15.517411696603935,9.66542505634483,21.69163178656257
2019-08-06,15.502652810240813,9.627209057143865,21.557621870951166
2019-08-07,15.54912471653391,10.034925987362351,21.885774485185987
2019-08-08,15.442696299082986,9.459195069439668,21.268234295051556
2019-08-09,15.368062255491669,9.65608370609883,21.56103015112491
2019-08-12,15.420288865619748,9.491113712542335,21.64340098610797
2019-08-13,15.41843640570469,9.52988572685711,21.387149325162618
2019-08-14,15.482276953031308,9.19255693447262,21.403634889152357
2019-08-15,15.397215912420153,9.430257832083631,21.940661171683068
2019-08-16,15.347375648383291,9.201615384544189,21.379377490111217
2019-08-19,15.487505324828762,9.35186608365489,21.337572435180576
2019-08-20,15.516807006520551,9.194721171566645,21.162955489431106
2019-08-21,15.611319944752587,9.226120591694071,21.66784575217802
2019-08-22,15.555602659134543,9.371930400771387,21.673746306264228
2019-08-23,15.532961163572498,9.281989040488927,21.643751170360428
2019-08-26,15.73456513179542,9.460607077838194,22.103320861033094
2019-08-27,15.775673364895209,9.940587529055653,22.183177576789376
2019-08-28,15.876938760727008,9.687292708884497,22.135629093589536
2019-08-29,15.822685287637052,9.700321404136693,21.618623717562215
2019-08-30,15.796123841208052,9.78154682421421,21.510670843602195
2019-09-03,15.972357985405438,9.047984592989174,22.030222310984655
2019-09-04,16.046234990936107,10.381858403449677,21.983304624962802
2019-09-05,15.961469950178302,9.939476808182013,22.00171943216933
2019-09-06,15.902030313052713,9.927391404240655,21.782838194916447
2019-09-09,15.956304034254993,10.075803453405817,22.069162516211094
2019-09-10,15.93998254029237,9.962662767886199,22.442422220378003
2019-09-11,15.981946055842617,10.100840507739669,21.66379994441229
2019-09-12,15.86799110720465,9.832354439110775,21.82163100406377
2019-09-13,15.78281427696429,9.437312301186498,21.999493399044965
2019-09-16,15.7864457082939,9.782412515158994,21.807022680109675
2019-09-17,15.763471272111785,9.663371987823401,21.780009131853337
2019-09-18,15.804256781939484,10.211281059026952,22.17006218001844
2019-09-19,15.694609719425491,9.309168014323806,21.54914036258303
2019-09-20,15.619100293451066,9.442721289773022,21.432157151284084
2019-09-23,15.680693818578932,9.41315254555079,21.862332308852327
2019-09-24,15.685057093028805,9.111570417774255,21.865439780243523
2019-09-25,15.7561362758934,9.246648141105542,21.638188403066504
2019-09-26,15.679003946977968,9.731214415952563,21.47597134836376
2019-09-27,15.637454582037746,9.632525601615542,21.645955999150047
2019-09-30,15.801680093720957,9.465384055814669,21.551835496638166
2019-10-01,15.837958689586088,9.506577350693425,22.0526625236187
2019-10-02,15.938649424651965,10.055697580043086,21.503950210996727
2019-10-03,15.888238578119472,10.091631451021593,22.446791377979288
2019-10-04,15.870026428520081,9.657573172572892,21.63229511557404
2019-10-07,16.080603903288367,10.381725168925039,22.387548592710598
2019-10-08,16.12389588829574,10.517807492815775,22.057625351446305
2019-10-09,16.227392730637863,10.02975005222189,22.023470840918232
2019-10-10,16.175751896518847,10.12103724477154,22.50700397295823
2019-10-11,16.1525434073901,9.859582189266053,22.24996041737112
2019-10-14,16.329449346745676,10.482300065407147,22.151669031392
2019-10-15,16.356895386143517,10.572514620873788,22.437406163101247
2019-10-16,16.443128600585453,10.720813054735064,22.469502054054907
2019-10-17,16.373359313624402,10.255121004441419,22.519921656856518
2019-10-18,16.33169669779906,10.69161474830734,22.074293435650645
2019-10-21,16.456131170460903,9.893874790376588,22.58150027554304
2019-10-22,16.468385763464223,10.35005787305238,22.23084279006409
2019-10-23,16.54106693257821,10.698980766122663,22.220504826318212
2019-10-24,16.459556979519622,10.280923300794992,22.476321780573222
2019-10-25,16.408051143111354,10.349889441016318,22.3068184467557
2019-10-28,16.5139512249864,10.319482421354655,22.623239908306747
2019-10-29,16.523186649737458,9.54923356789853,22.685560548758843
2019-10-30,16.594019440949218,10.638797259662844,22.767194870885795
2019-10-31,16.511519022547645,10.34362565811639,22.242237879523184
2019-11-01,16.45954287817209,10.499638276935379,22.319510850402256
2019-11-04,16.563735524354428,10.360968294288138,22.35127543851615
2019-11-05,16.57126138800887,10.378316277019755,22.487416391888363
2019-11-06,16.639394372843753,10.545919529896718,22.43427743838689
2019-11-07,16.553039510295907,10.638868624287806,22.106452741904803
2019-11-08,16.495962618488274,10.528789331197592,22.683252305683155
2019-11-11,16.577671846982163,10.577560803129865,22.46569254635534
2019-11-12,16.575825381354512,10.589344865192801,22.54464808609323
2019-11-13,16.63410508007916,10.681510598178264,22.654765456850008
2019-11-14,16.5377969734197,10.655696404724358,22.952772229236363
2019-11-15,16.47110405064669,10.401273584999116,22.45972338371263
2019-11-18,16.530898364630094,10.158232508902355,22.454025047880155
2019-11-19,16.525756378805408,10.467485235218637,22.587141610222965
2019-11-20,16.583561700054055,10.219458690464672,22.808832100485173
2019-11-21,16.490031590114263,10.569080482857844,21.7148982021586
2019-11-22,16.42973621497926,10.086314191605299,22.539064043751875
2019-11-25,16.53282912204396,10.432108824893021,22.29788297965517
2019-11-26,16.550438564144372,10.601777647036611,22.736033285556886
2019-11-27,16.635010993098863,10.702384444469219,22.828291151409527
2019-11-29,16.545589844035508,10.470212304183486,22.105568604339318
2019-12-02,16.765135487717288,10.271846295024044,23.058794024623204
2019-12-03,16.824243687697393,11.241363082130436,22.837199386897613
2019-12-04,16.950367888882766,11.38920405176046,22.84601409907124
2019-12-05,16.928133494197898,10.990071519186541,23.021072010742298
2019-12-06,16.940897755548516,10.71211562442729,22.77324432222257
2019-12-09,17.260490734340824,11.179536162608757,23.08697772908733
2019-12-10,17.344834854462437,11.716454744725578,23.228492514382662
2019-12-11,17.491236618865024,11.492058680506895,23.85053881129743
2019-12-12,17.483968023492267,11.35260750194727,22.863427337462426
2019-12-13,17.506180328749664,11.419541283017587,23.466006857886278
2019-12-16,17.821359410844465,11.97163318948103,24.06961545715662
2019-12-17,17.894254809213976,11.66441368332158,24.208226269784852
2019-12-18,18.025091679397043,11.660474693339829,23.806323296530586
2019-12-19,17.99888584696014,12.238700170626545,23.80938064458267
2019-12-20,17.999656570843033,11.67834015574984,24.122789861837845
2019-12-23,18.245537914722718,12.10232610514873,24.532798993329617
2019-12-24,18.297290191362055,11.960623029681729,24.276711674675017
2019-12-26,18.369098254181473,12.550450439197386,24.290977019327464
2019-12-27,18.360187922809775,12.547057131043854,24.159060873812056
2019-12-30,18.613514752341175,12.792242936179324,24.58126398935432
2019-12-31,18.681627643319395,11.992594397817893,24.682436414288563
2020-01-02,18.807941827166943,13.078841876597012,24.80506071537629
2020-01-03,18.836710389766814,13.002788815444601,24.788253927005243
2020-01-06,19.237080365798253,12.784571264181277,25.21924810989119
2020-01-07,19.36211580956179,13.28753387291664,25.645717494043456
2020-01-08,19.556956366839067,13.561536016011996,25.640769176148094
2020-01-09,19.605988144298824,13.192781957517077,25.71031819859732
2020-01-10,19.692170493882244,14.278661380885906,25.811543322396922
2020-01-13,20.23847368618538,14.444045607245176,26.03905562631533
2020-01-14,20.39756370176662,13.916435976008493,26.58018378875407
2020-01-15,20.616417505279763,14.588553613227232,26.603172597300038
2020-01-16,20.677963859885097,14.722360872980799,26.575731848978155
2020-01-17,20.76388992122543,15.415846869486902,27.22556300906032
2020-01-21,21.3235359185837,15.32152315924611,27.281403313045768
2020-01-22,21.46800277982647,14.936912949412934,27.50073073025232
2020-01-23,21.4403644154494,15.431104447715747,27.304632944864192
2020-01-24,21.423062292606865,15.74254286533042,27.22555787671302
2020-01-27,21.5009747232076,15.58525655675633,27.574844955805986
2020-01-28,21.455033556067537,15.242149571379596,27.50599646601493
2020-01-29,21.447624694525192,15.792929979329605,27.311797678115504
2020-01-30,21.264359185597122,15.761399133888977,27.254520646730654
2020-01-31,21.09004586284774,15.17476244137392,27.400489702780376
2020-02-03,20.763163091039644,14.543251614032219,26.97701567277506
2020-02-04,20.59562593067203,14.961408406074108,26.566681620258596
2020-02-05,20.477029873822175,14.54450590916656,26.515093308373757
2020-02-06,20.194976276263173,13.610217340193516,25.67859284539346
2020-02-07,19.93603208586367,14.219597482184021,25.61444308534165
2020-02-10,19.40335927825828,13.199297480080967,25.507240418193213
2020-02-11,19.20282883918727,13.002663887719086,25.242399547890077
2020-02-12,19.069599536653335,12.897425554482647,25.212966254366005
2020-02-13,18.791076183437227,12.807435331790575,25.23326574605812
2020-02-14,18.553280953689306,12.456726358515693,23.850185687058854
2020-02-18,18.05883940460264,11.915250461328885,24.416788618547987
2020-02-19,18.015970330932237,11.860624708102304,24.349166923987106
2020-02-20,17.836196465056556,11.727703422451464,23.723249918459302
2020-02-21,17.70336326180738,11.943529871161303,24.105832020864497
2020-02-24,17.659421999451204,11.917136925616672,23.608634201508544
2020-02-25,17.646498630791932,11.861308270074716,23.849140713590316
2020-02-26,17.70685078863695,11.354667203797453,23.862775688488064
2020-02-27,17.624049588118655,11.521944851099704,23.855231633200138
2020-02-28,17.58039845529656,11.545908498508576,23.434276167197794
2020-03-02,17.745760551632113,11.731062474787663,23.83346386220275
2020-03-03,17.780796953780158,12.04473768485559,23.915507760978205
2020-03-04,17.877758624844443,11.683178468145705,24.09360520301526
2020-03-05,17.82039626997762,11.741276704388122,24.059841571145192
2020-03-06,17.791475026705708,11.899402911779756,23.65196779345226
2020-03-09,17.9451392503807,12.203373607432367,23.822260414362084
2020-03-10,17.961470329409966,12.42537672271454,24.10311387771219
2020-03-11,18.034623010017164,11.851270304291312,23.949794976544823
2020-03-12,17.949873266048332,11.957444159758621,24.026882458659035
2020-03-13,17.891547092705835,11.90231992138401,23.318941364053185
2020-03-16,17.960109913940556,12.070310702976272,24.15008628510035
2020-03-17,17.953763344555906,11.89052902514668,24.396673458097737
2020-03-18,18.009067553359866,12.034096316449183,23.860469716665712
2020-03-19,17.912218120462104,11.952793612561189,23.886584202012862
2020-03-20,17.848245883763337,11.694202548469386,23.678724670314548
2020-03-23,17.942127698777803,11.698418895722872,24.379929739513866
2020-03-24,17.958279595264205,11.859372858627493,24.105760895963876
2020-03-25,18.04250979441091,12.121531136624201,24.208687203147395
2020-03-26,17.980326415763386,11.584144193193202,23.507914619933647
2020-03-27,17.9558841622477,12.10496635969817,24.09587416153492
2020-03-30,18.18655303771727,12.243941218451841,24.21993306381769
2020-03-31,18.25019766758881,12.59723843989421,24.50709611097802
2020-04-01,18.38066009422633,12.386213221578483,24.41872014583863
2020-04-02,18.362128187039126,12.218021453247827,24.466885915453485
2020-04-03,18.377492555131873,12.185097162946757,24.299445660284295
2020-04-06,18.693437246812188,12.650276551303918,24.778626118292667
2020-04-07,18.77116612260273,13.09130627592377,24.611413508523338
2020-04-08,18.907513233294438,13.01566160703987,24.987687499173603
2020-04-09,18.886356101318665,12.76112547102572,24.92249882165646
2020-04-13,19.123510784391193,13.18465764434123,24.81294902570206
2020-04-14,19.15900875573555,13.418375510271023,24.945569127236592
2020-04-15,19.247211851610892,13.365332216508946,24.9941303788855
2020-04-16,19.173061846291223,12.953114152551272,25.05979179065118
2020-04-17,19.120541509714815,13.140394534395334,25.44616361226263
2020-04-20,19.174569859162204,13.176927946409537,25.22536390854165
2020-04-21,19.151869884109292,12.710697667891042,25.398716502124454
2020-04-22,19.184797381741376,12.965295806196856,25.318112005449713
2020-04-23,19.05951265593457,13.578464934562781,25.017390629147393
2020-04-24,18.961111587381666,13.135056732183765,24.78678200818745
2020-04-27,18.918053523191627,12.641471366442484,24.46545099160267
2020-04-28,18.878686105588457,12.472799703148203,24.90433665971531
2020-04-29,18.903418350589558,12.631420213480837,24.338780468622332
2020-04-30,18.77849372461252,12.896981391850291,24.992007139004535
2020-05-01,18.688896914835865,13.029415693542697,24.799402834048443
2020-05-04,18.71905971794815,12.783787786755259,24.781808774927722
2020-05-05,18.717598406130453,12.595323179420308,24.665849591278253
2020-05-06,18.785591357891025,12.635943914716702,25.07941545633843
2020-05-07,18.708286811079773,12.540935192294567,24.810375410342132
2020-05-08,18.66960438159754,12.50676626120163,24.711014194779573
2020-05-11,18.861145331733972,13.163320591680275,24.941438974773664
2020-05-12,18.912671975790694,12.759604917227906,25.166567771747935
2020-05-13,19.03151099115473,12.882123637396345,24.877321991687996
2020-05-14,19.00197584838948,12.930422205909512,25.3268037142573
2020-05-15,19.007150978918332,12.518948467054885,25.2828174526455
2020-05-18,19.30022666210969,13.439866806956069,25.036134665084514
2020-05-19,19.374054891636124,13.210217742416377,25.680657967647306
2020-05-20,19.509002570363943,13.545434691923582,25.69051490011364
